ST_NM,year,rain_mean_mm
Nagaland,1987,1714.1131494125723
Nagaland,1988,1705.0444852778317
Nagaland,1989,1880.3548820838332
Nagaland,1990,2151.5277482420206
Nagaland,1991,2138.684095378518
Nagaland,1992,2079.9890174457432
Nagaland,1993,2066.137132397294
Nagaland,1994,1520.4723221969605
Nagaland,1995,1448.9935191211105
Nagaland,1996,1572.9216610231995
Nagaland,1997,1631.2017724838852
Nagaland,1998,1761.311579928398
Nagaland,1999,1852.0868999758363
Nagaland,2000,1722.2289826741815
Nagaland,2001,1571.4007652392984
Nagaland,2002,1446.8065725100041
Nagaland,2003,1822.5624464040995
Nagaland,2004,1991.8723275882005
Nagaland,2005,1683.3856703609229
Nagaland,2006,1398.615776283443
Nagaland,2007,1979.0723746564984
Nagaland,2008,1791.6820495221018
Nagaland,2009,1578.5785471436382
Nagaland,2010,1933.3325532561541
Nagaland,2011,1754.8615656092763
Nagaland,2012,1532.1354067909717
Nagaland,2013,1632.9789219209551
Nagaland,2014,1386.9125035756826
Nagaland,2015,1552.7187033218145
Nagaland,2016,1935.664603137374
Nagaland,2017,1894.559423326552
Nagaland,2018,1729.699833444953
Nagaland,2019,1423.4426072144508
Nagaland,2020,1507.0259733223916
Nagaland,2021,1019.0814785191417
Nagaland,2022,1523.9031927901506
Nagaland,2023,1714.190728357965
Nagaland,2024,1907.3458251953125
Odisha,1966,1209.7256387100658
Odisha,1967,1440.8085848950195
Odisha,1968,1388.53684376225
Odisha,1969,1283.460065694112
Odisha,1970,1347.057465735961
Odisha,1971,1604.8994412515312
Odisha,1972,1275.4072162978075
Odisha,1973,1577.8086700289061
Odisha,1974,980.8627219778934
Odisha,1975,1352.4373248006666
Odisha,1976,1205.8291887512637
Odisha,1977,1473.5078677185984
Odisha,1978,1436.2534916064599
Odisha,1979,990.1393497269256
Odisha,1980,1454.7345689770386
Odisha,1981,1346.9830573674428
Odisha,1982,1283.7948724802377
Odisha,1983,1419.577963626702
Odisha,1984,1394.3387678648794
Odisha,1985,1597.646933592856
Odisha,1986,1602.2167064524083
Odisha,1987,1127.0727601240355
Odisha,1988,1329.03848659599
Odisha,1989,1323.573301821671
Odisha,1990,1920.1435285240964
Odisha,1991,1539.2143900412032
Odisha,1992,1454.7470692334075
Odisha,1993,1435.2311472311892
Odisha,1994,1715.8742073368005
Odisha,1995,1682.432733527833
Odisha,1996,1086.594889845837
Odisha,1997,1527.3427289339404
Odisha,1998,1355.4999104859307
Odisha,1999,1493.1821492372978
Odisha,2000,1106.3127944469452
Odisha,2001,1766.5590809745784
Odisha,2002,1167.2235597658696
Odisha,2003,1705.47092219825
Odisha,2004,1260.8507370284103
Odisha,2005,1570.069973361437
Odisha,2006,1760.3597293203284
Odisha,2007,1722.1905515962108
Odisha,2008,1633.615177823196
Odisha,2009,1303.4898398461994
Odisha,2010,1301.0830648791873
Odisha,2011,1417.086515120472
Odisha,2012,1434.1923714618854
Odisha,2013,1678.8605390450468
Odisha,2014,1549.640648715405
Odisha,2015,1210.1271632289238
Odisha,2016,1261.7285051334443
Odisha,2017,1348.7278574364673
Odisha,2018,1626.0614129207959
Odisha,2019,1600.9218407752405
Odisha,2020,1612.5542381119535
Odisha,2021,1476.2334185867674
Odisha,2022,1462.5417721601273
Odisha,2023,1408.4610983692774
Odisha,2024,1347.9420166015625
Puducherry,1966,1461.8405133858323
Puducherry,1967,1315.8383486121893
Puducherry,1968,713.111120056361
Puducherry,1969,1717.7112263441086
Puducherry,1970,1518.1942649260163
Puducherry,1971,1505.6584891453385
Puducherry,1972,1482.0000452846289
Puducherry,1973,1019.3841433376074
Puducherry,1974,644.0013009123504
Puducherry,1975,1282.636589113623
Puducherry,1976,1324.9748254977167
Puducherry,1977,1635.3314824029803
Puducherry,1978,1655.6396162733436
Puducherry,1979,1262.1957327872515
Puducherry,1980,776.6503587253392
Puducherry,1981,1241.494493264705
Puducherry,1982,736.5520078502595
Puducherry,1983,1655.9159116148949
Puducherry,1984,1601.761242914945
Puducherry,1985,1612.742220774293
Puducherry,1986,1072.5764357037842
Puducherry,1987,1402.647328030318
Puducherry,1988,772.7027449570596
Puducherry,1989,770.8983710445464
Puducherry,1990,1262.2134200781584
Puducherry,1991,1164.2047263085842
Puducherry,1992,686.6223543770611
Puducherry,1993,1431.4898321591318
Puducherry,1994,1000.266701862216
Puducherry,1995,1005.200816642493
Puducherry,1996,1477.8389865607023
Puducherry,1997,1385.9401990957558
Puducherry,1998,1250.3257504962385
Puducherry,1999,701.6690120100975
Puducherry,2000,815.3007127121091
Puducherry,2001,327.37714418396354
Puducherry,2002,293.5621431879699
Puducherry,2003,277.10083854198456
Puducherry,2004,1494.1209990493953
Puducherry,2005,1802.637125454843
Puducherry,2006,1136.7083487026393
Puducherry,2007,1043.0408008359373
Puducherry,2008,1776.6437096893787
Puducherry,2009,1760.8827626220882
Puducherry,2010,1644.5194505043328
Puducherry,2011,1677.6012720167637
Puducherry,2012,1413.9376701712608
Puducherry,2013,902.6996419802308
Puducherry,2014,1146.0032562315464
Puducherry,2015,1746.391436420381
Puducherry,2016,587.1274950951338
Puducherry,2017,1388.2246554456651
Puducherry,2018,1025.946595147252
Puducherry,2019,1197.4919515401125
Puducherry,2020,1435.8452063687146
Puducherry,2021,2084.1745626702905
Puducherry,2022,1202.1086744703352
Puducherry,2023,1322.2790583996102
Puducherry,2024,1707.30224609375
Punjab,1966,686.7684709104896
Punjab,1967,710.0302544540167
Punjab,1968,554.4876012437543
Punjab,1969,503.4153126040101
Punjab,1970,668.130591100951
Punjab,1971,808.5956240375837
Punjab,1972,488.0155475631356
Punjab,1973,699.1897220529119
Punjab,1974,373.6111414846778
Punjab,1975,763.4345579660932
Punjab,1976,794.4067405322194
Punjab,1977,765.2633944496513
Punjab,1978,739.1984701871872
Punjab,1979,495.0698680479328
Punjab,1980,672.6318564108014
Punjab,1981,536.5769910823306
Punjab,1982,616.7174613622824
Punjab,1983,763.9761718129118
Punjab,1984,644.0612914873163
Punjab,1985,726.7366951818268
Punjab,1986,619.0118452017506
Punjab,1987,436.74835990399123
Punjab,1988,1171.9865144814055
Punjab,1989,533.4244695041577
Punjab,1990,830.2917623491088
Punjab,1991,534.3660867220163
Punjab,1992,562.0571459717552
Punjab,1993,665.7723727920652
Punjab,1994,675.3726866568128
Punjab,1995,972.1596926462651
Punjab,1996,664.0415593306224
Punjab,1997,712.0854340524475
Punjab,1998,689.8188930210471
Punjab,1999,433.1174725405375
Punjab,2000,454.64923854569594
Punjab,2001,526.3566072695454
Punjab,2002,473.7166019037366
Punjab,2003,700.8043652025858
Punjab,2004,402.9799015838901
Punjab,2005,592.5771923990051
Punjab,2006,628.3514093021552
Punjab,2007,724.3450165666143
Punjab,2008,892.4614640937249
Punjab,2009,597.7340658046802
Punjab,2010,531.4133079617222
Punjab,2011,913.1902073826393
Punjab,2012,770.3933730549613
Punjab,2013,662.5457959115505
Punjab,2014,482.12126971453426
Punjab,2015,602.343225983282
Punjab,2016,482.65194222658874
Punjab,2017,537.2073378452659
Punjab,2018,666.2678058363
Punjab,2019,706.1557938554884
Punjab,2020,624.6343540535371
Punjab,2021,629.056573822995
Punjab,2022,699.6315748751164
Punjab,2023,723.0259083469224
Punjab,2024,470.08270263671875
Rajasthan,1966,355.1509226394341
Rajasthan,1967,532.7667259336777
Rajasthan,1968,314.55080311445585
Rajasthan,1969,352.4440641014029
Rajasthan,1970,507.7763776566151
Rajasthan,1971,492.74724655680853
Rajasthan,1972,307.67260945948135
Rajasthan,1973,665.214861298336
Rajasthan,1974,368.7493073940127
Rajasthan,1975,704.6118445050279
Rajasthan,1976,598.126713177073
Rajasthan,1977,628.4617665240792
Rajasthan,1978,544.2269134126169
Rajasthan,1979,400.37044485453026
Rajasthan,1980,375.8438731968343
Rajasthan,1981,422.9622783154189
Rajasthan,1982,478.00762292114604
Rajasthan,1983,612.8053264724357
Rajasthan,1984,369.09117945075275
Rajasthan,1985,373.2409066823077
Rajasthan,1986,372.1719071318806
Rajasthan,1987,281.55177655336365
Rajasthan,1988,440.9220445295515
Rajasthan,1989,359.8086449220267
Rajasthan,1990,582.5213131613924
Rajasthan,1991,353.4934807641495
Rajasthan,1992,549.6510006443746
Rajasthan,1993,435.6294532432043
Rajasthan,1994,596.2271012285016
Rajasthan,1995,536.4320187597598
Rajasthan,1996,564.5311798873382
Rajasthan,1997,512.644606548236
Rajasthan,1998,428.0271544335654
Rajasthan,1999,338.2505934715301
Rajasthan,2000,332.0972639535904
Rajasthan,2001,444.38227522613056
Rajasthan,2002,186.61394826949422
Rajasthan,2003,486.50781280808224
Rajasthan,2004,390.5051056898126
Rajasthan,2005,432.0937542873969
Rajasthan,2006,541.5808547637322
Rajasthan,2007,439.7337971623215
Rajasthan,2008,490.3362386513284
Rajasthan,2009,310.0250219061101
Rajasthan,2010,609.1287317009609
Rajasthan,2011,620.985456670314
Rajasthan,2012,541.8670697878124
Rajasthan,2013,595.6106748874158
Rajasthan,2014,458.7529108281017
Rajasthan,2015,536.5685742779876
Rajasthan,2016,566.7242828374448
Rajasthan,2017,475.4338669741538
Rajasthan,2018,403.5716263815101
Rajasthan,2019,652.4595260528222
Rajasthan,2020,496.5787035637578
Rajasthan,2021,589.4525504410117
Rajasthan,2022,652.1223091816519
Rajasthan,2023,616.1929556493569
Rajasthan,2024,709.8878173828125
Sikkim,1966,2754.9627347954297
Sikkim,1967,2648.3166806128893
Sikkim,1968,2931.9974016553974
Sikkim,1969,2476.749384449287
Sikkim,1970,2698.9798200110145
Sikkim,1971,2963.5480849675155
Sikkim,1972,2600.785616459494
Sikkim,1973,3371.5146907425737
Sikkim,1974,2844.8685157962823
Sikkim,1975,3117.3966618803415
Sikkim,1976,3230.138476540419
Sikkim,1977,3824.9427959668365
Sikkim,1978,2954.7587880986657
Sikkim,1979,3286.5906904034996
Sikkim,1980,3133.9962001395497
Sikkim,1981,2968.104954496703
Sikkim,1982,2620.3625732579017
Sikkim,1983,2800.4068361412396
Sikkim,1984,3372.3598425530577
Sikkim,1985,3350.054520141672
Sikkim,1986,2688.9692287336698
Sikkim,1987,2936.4842663549566
Sikkim,1988,2731.8601798726754
Sikkim,1989,2515.984234244986
Sikkim,1990,3384.7727584066715
Sikkim,1991,2900.0154491033068
Sikkim,1992,1957.921549836343
Sikkim,1993,2286.6316567625513
Sikkim,1994,2058.670567776669
Sikkim,1995,3393.0811056874013
Sikkim,1996,2660.7681056579404
Sikkim,1997,2709.6241790293293
Sikkim,1998,3530.766119359569
Sikkim,1999,2212.508608906784
Sikkim,2000,1938.2851736620069
Sikkim,2001,2664.326931118288
Sikkim,2002,2690.1573886139827
Sikkim,2003,3010.006108345633
Sikkim,2004,2145.73712045022
Sikkim,2005,2450.8939980722284
Sikkim,2006,2444.1698537773705
Sikkim,2007,2443.215044679967
Sikkim,2008,2552.1525788063354
Sikkim,2009,2461.744628396224
Sikkim,2010,3019.473598112437
Sikkim,2011,2174.7864786041055
Sikkim,2012,2493.034289545634
Sikkim,2013,2948.4307711036367
Sikkim,2014,2671.109976280142
Sikkim,2015,3197.6562727195296
Sikkim,2016,3073.1238576302476
Sikkim,2017,3115.938683031635
Sikkim,2018,3283.382832484489
Sikkim,2019,3277.6002962738276
Sikkim,2020,3544.2294869531283
Sikkim,2021,3233.477526443926
Sikkim,2022,3716.41650367325
Sikkim,2023,3077.808923122219
Sikkim,2024,3229.2392578125
Tamil Nadu,1966,1159.0435608247744
Tamil Nadu,1967,913.4893566809337
Tamil Nadu,1968,764.4625895695611
Tamil Nadu,1969,979.781376495101
Tamil Nadu,1970,946.793750770861
Tamil Nadu,1971,1027.39913645832
Tamil Nadu,1972,1086.0277303629823
Tamil Nadu,1973,846.5371559824923
Tamil Nadu,1974,614.9925966929516
Tamil Nadu,1975,903.0944856564118
Tamil Nadu,1976,861.771770334278
Tamil Nadu,1977,1249.472461987458
Tamil Nadu,1978,957.9389745585363
Tamil Nadu,1979,1069.895039613605
Tamil Nadu,1980,662.8033811915024
Tamil Nadu,1981,1017.6917536328493
Tamil Nadu,1982,639.4278173700575
Tamil Nadu,1983,985.6891059291003
Tamil Nadu,1984,1000.9485505275086
Tamil Nadu,1985,987.9229552974903
Tamil Nadu,1986,837.5082080899042
Tamil Nadu,1987,937.7774355164889
Tamil Nadu,1988,811.5660540928272
Tamil Nadu,1989,843.9625236625815
Tamil Nadu,1990,915.236246549792
Tamil Nadu,1991,949.9017105505898
Tamil Nadu,1992,880.0084503993563
Tamil Nadu,1993,1099.707363439788
Tamil Nadu,1994,870.9011281809245
Tamil Nadu,1995,834.1742488269576
Tamil Nadu,1996,1082.6827541158118
Tamil Nadu,1997,967.1403607082093
Tamil Nadu,1998,1079.268705178823
Tamil Nadu,1999,891.9769486152064
Tamil Nadu,2000,963.1697833105579
Tamil Nadu,2001,489.2613455421538
Tamil Nadu,2002,322.86109467552996
Tamil Nadu,2003,338.5629187013911
Tamil Nadu,2004,885.880855546472
Tamil Nadu,2005,1339.1432047342432
Tamil Nadu,2006,913.4399318423593
Tamil Nadu,2007,1000.6557041790294
Tamil Nadu,2008,1375.427602052346
Tamil Nadu,2009,1088.7802338960698
Tamil Nadu,2010,1176.9911140731012
Tamil Nadu,2011,1560.3839992754931
Tamil Nadu,2012,1257.950307849495
Tamil Nadu,2013,718.0933638591875
Tamil Nadu,2014,888.0407557749543
Tamil Nadu,2015,1203.9826578101806
Tamil Nadu,2016,533.7686429344031
Tamil Nadu,2017,961.7771903832239
Tamil Nadu,2018,764.7251991047257
Tamil Nadu,2019,913.1804819311304
Tamil Nadu,2020,992.2627583107986
Tamil Nadu,2021,1393.4710606467193
Tamil Nadu,2022,1108.3306360449
Tamil Nadu,2023,1015.4580837070049
Tamil Nadu,2024,1147.66796875
Telangana,1966,913.0707094300734
Telangana,1967,913.496274990814
Telangana,1968,715.6426244445734
Telangana,1969,998.053722047345
Telangana,1970,965.6376383943287
Telangana,1971,696.5373186015181
Telangana,1972,631.3129797629326
Telangana,1973,982.7964052203553
Telangana,1974,865.0893642054381
Telangana,1975,1166.9377382908408
Telangana,1976,981.7432828831829
Telangana,1977,817.4753056948906
Telangana,1978,1223.2228697389364
Telangana,1979,784.8963388472697
Telangana,1980,821.4052524457343
Telangana,1981,1065.3017353694395
Telangana,1982,898.4804842249539
Telangana,1983,1340.4523385384757
Telangana,1984,692.5285481673322
Telangana,1985,764.4095832297677
Telangana,1986,937.1118253470447
Telangana,1987,917.1281172975799
Telangana,1988,1323.857512978739
Telangana,1989,1175.3503092489157
Telangana,1990,1315.6151952988614
Telangana,1991,913.036540123781
Telangana,1992,837.5550545916255
Telangana,1993,861.3952107481463
Telangana,1994,976.725278013925
Telangana,1995,1183.9036494989045
Telangana,1996,977.7571228315661
Telangana,1997,846.0159591426093
Telangana,1998,1067.204651628817
Telangana,1999,814.9093314841585
Telangana,2000,1076.9902371775456
Telangana,2001,876.5403556582567
Telangana,2002,741.5441759983568
Telangana,2003,943.1411403069077
Telangana,2004,731.8674729433106
Telangana,2005,1180.6646771932412
Telangana,2006,954.7464456191091
Telangana,2007,845.2536350223481
Telangana,2008,1108.5201280801803
Telangana,2009,658.1912153932805
Telangana,2010,1304.2898712217514
Telangana,2011,695.4929392205944
Telangana,2012,989.9728133887738
Telangana,2013,1325.476138415109
Telangana,2014,770.4324834677145
Telangana,2015,847.5345532113785
Telangana,2016,1077.954253755657
Telangana,2017,851.5424824200669
Telangana,2018,918.4740814657293
Telangana,2019,1097.8731076945796
Telangana,2020,1407.9435661888044
Telangana,2021,1212.088907708463
Telangana,2022,1336.1796052088275
Telangana,2023,1120.7671001302056
Telangana,2024,1202.507568359375
Tripura,1966,2491.720543214679
Tripura,1967,2068.6677437047165
Tripura,1968,2390.8747888490557
Tripura,1969,2445.9140798687936
Tripura,1970,2184.060849054654
Tripura,1971,2071.368622757991
Tripura,1972,1680.6993924632668
Tripura,1973,2932.814869119227
Tripura,1974,2998.218064354857
Tripura,1975,2675.4476760610937
Tripura,1976,3103.7952704027293
Tripura,1977,2785.260767675936
Tripura,1978,2463.841656516989
Tripura,1979,1922.9711998015641
Tripura,1980,2096.099841067195
Tripura,1981,2177.2441936433315
Tripura,1982,2956.591533811887
Tripura,1983,3115.152185251812
Tripura,1984,3065.2987153321506
Tripura,1985,2331.0342405110596
Tripura,1986,2375.2802071864407
Tripura,1987,2378.246148241063
Tripura,1988,3253.5613890960813
Tripura,1989,2506.5141822035116
Tripura,1990,2877.202390436828
Tripura,1991,3552.0653668150308
Tripura,1992,1954.6207526400685
Tripura,1993,3651.778499055902
Tripura,1994,2051.9994950731593
Tripura,1995,2569.4461771801116
Tripura,1996,2097.297058172524
Tripura,1997,2284.0269064133367
Tripura,1998,2189.0652339900535
Tripura,1999,2185.8261123284697
Tripura,2000,2512.3490048249564
Tripura,2001,2454.4809642309942
Tripura,2002,2382.2325745190183
Tripura,2003,2328.419518807034
Tripura,2004,2827.2314164996146
Tripura,2005,2378.0019621317583
Tripura,2006,1928.1869103208185
Tripura,2007,2629.128068209191
Tripura,2008,1829.465279004971
Tripura,2009,2467.6805785576503
Tripura,2010,2513.21289708068
Tripura,2011,2057.192674151063
Tripura,2012,2102.0989440267285
Tripura,2013,1877.5877417097488
Tripura,2014,1810.419592454036
Tripura,2015,2312.5557955553136
Tripura,2016,2387.1566020598016
Tripura,2017,3068.438506842653
Tripura,2018,2240.7152307629585
Tripura,2019,2239.4811285992464
Tripura,2020,2117.6443641871215
Tripura,2021,1826.7242396821578
Tripura,2022,1956.4376272623738
Tripura,2023,1940.1624388767716
Tripura,2024,2386.443603515625
Uttar Pradesh,1966,734.5932678952813
Uttar Pradesh,1967,1079.859572396159
Uttar Pradesh,1968,824.7069437789926
Uttar Pradesh,1969,988.1792900060889
Uttar Pradesh,1970,1041.945684449249
Uttar Pradesh,1971,1203.617309200664
Uttar Pradesh,1972,649.9187972267526
Uttar Pradesh,1973,920.1864248867428
Uttar Pradesh,1974,778.2751417944295
Uttar Pradesh,1975,1174.7443867334446
Uttar Pradesh,1976,787.4539681665902
Uttar Pradesh,1977,859.8269569268883
Uttar Pradesh,1978,1203.2892468845428
Uttar Pradesh,1979,665.5587560150902
Uttar Pradesh,1980,1205.9041040686586
Uttar Pradesh,1981,955.2830820026439
Uttar Pradesh,1982,1019.8697088694546
Uttar Pradesh,1983,1196.3599723143677
Uttar Pradesh,1984,993.1031884589385
Uttar Pradesh,1985,1145.8518892191785
Uttar Pradesh,1986,931.631322154797
Uttar Pradesh,1987,739.8302874686414
Uttar Pradesh,1988,1087.3314422701465
Uttar Pradesh,1989,871.099472703109
Uttar Pradesh,1990,1072.1785562510363
Uttar Pradesh,1991,850.7278822097104
Uttar Pradesh,1992,854.8875799549656
Uttar Pradesh,1993,846.9926849124347
Uttar Pradesh,1994,889.973969122135
Uttar Pradesh,1995,892.9721826804845
Uttar Pradesh,1996,1011.7496987356869
Uttar Pradesh,1997,552.0897457837235
Uttar Pradesh,1998,826.7083091285123
Uttar Pradesh,1999,921.1555295186984
Uttar Pradesh,2000,925.0909133897444
Uttar Pradesh,2001,893.8223423828306
Uttar Pradesh,2002,707.5051441596778
Uttar Pradesh,2003,1114.189870513196
Uttar Pradesh,2004,736.9771313038763
Uttar Pradesh,2005,803.054059280884
Uttar Pradesh,2006,644.6061432044087
Uttar Pradesh,2007,785.5807187267211
Uttar Pradesh,2008,1047.220920562636
Uttar Pradesh,2009,707.738963565486
Uttar Pradesh,2010,822.1499625046976
Uttar Pradesh,2011,941.2714418141431
Uttar Pradesh,2012,845.2995417383391
Uttar Pradesh,2013,1011.9527138712448
Uttar Pradesh,2014,647.7102559646374
Uttar Pradesh,2015,617.1253752391352
Uttar Pradesh,2016,818.1941139205727
Uttar Pradesh,2017,693.3125096875091
Uttar Pradesh,2018,832.0463217567046
Uttar Pradesh,2019,870.8959072006346
Uttar Pradesh,2020,848.8875842228705
Uttar Pradesh,2021,1033.4821578508763
Uttar Pradesh,2022,837.3676295601655
Uttar Pradesh,2023,772.9529123540768
Uttar Pradesh,2024,831.8346557617188
Uttarakhand,1966,1509.6522959547117
Uttarakhand,1967,1657.928698504623
Uttarakhand,1968,1580.8496419379487
Uttarakhand,1969,1471.2969220941886
Uttarakhand,1970,1323.6921918155626
Uttarakhand,1971,1705.7124595546163
Uttarakhand,1972,1041.2657306040637
Uttarakhand,1973,1230.8734862529673
Uttarakhand,1974,1145.6789473854938
Uttarakhand,1975,1629.5085322992877
Uttarakhand,1976,1142.8677000654861
Uttarakhand,1977,1197.9790782239288
Uttarakhand,1978,1983.1766778037884
Uttarakhand,1979,1150.4182184428907
Uttarakhand,1980,1286.6793323415332
Uttarakhand,1981,1396.4973739800976
Uttarakhand,1982,1395.2531357578932
Uttarakhand,1983,1553.913521629013
Uttarakhand,1984,1294.9179500313476
Uttarakhand,1985,1793.3379132552072
Uttarakhand,1986,1554.6860243694857
Uttarakhand,1987,1050.7323416139
Uttarakhand,1988,1602.9897708848118
Uttarakhand,1989,1238.6688247364013
Uttarakhand,1990,1392.4756000922994
Uttarakhand,1991,1010.6708949434571
Uttarakhand,1992,1183.083135933429
Uttarakhand,1993,1549.8864543131554
Uttarakhand,1994,1304.660608391557
Uttarakhand,1995,1510.9237876460888
Uttarakhand,1996,1333.1307132839224
Uttarakhand,1997,836.6686260096728
Uttarakhand,1998,1382.2110782261939
Uttarakhand,1999,1256.3730076125823
Uttarakhand,2000,1752.7323793284595
Uttarakhand,2001,1613.1637138828635
Uttarakhand,2002,1685.2837624339386
Uttarakhand,2003,1914.1879378992132
Uttarakhand,2004,1368.056431105826
Uttarakhand,2005,1312.0933286091313
Uttarakhand,2006,1142.2057992830873
Uttarakhand,2007,1743.7703226131387
Uttarakhand,2008,1276.669929104019
Uttarakhand,2009,929.741886333283
Uttarakhand,2010,1790.0847056095488
Uttarakhand,2011,1363.3613503904082
Uttarakhand,2012,1086.445323363319
Uttarakhand,2013,1727.3592125057244
Uttarakhand,2014,1312.7754864746705
Uttarakhand,2015,1243.5104500106536
Uttarakhand,2016,1409.060914898198
Uttarakhand,2017,1595.5938512370922
Uttarakhand,2018,1590.3616395562888
Uttarakhand,2019,1533.1797986055724
Uttarakhand,2020,1509.7340832316318
Uttarakhand,2021,1826.1268736247905
Uttarakhand,2022,1618.571940050088
Uttarakhand,2023,1587.5506902060065
Uttarakhand,2024,1687.747314453125
West Bengal,1966,1483.5377009807185
West Bengal,1967,1669.2975848413637
West Bengal,1968,1964.7505111794492
West Bengal,1969,1677.4161054788187
West Bengal,1970,1997.8530788772175
West Bengal,1971,2282.480458198268
West Bengal,1972,1463.8955811925966
West Bengal,1973,1936.40018876813
West Bengal,1974,2068.9258758199144
West Bengal,1975,1683.6022822536283
West Bengal,1976,1656.0240136022205
West Bengal,1977,2094.9442640091675
West Bengal,1978,1966.098326068799
West Bengal,1979,1460.5525161441356
West Bengal,1980,1842.9397616579395
West Bengal,1981,1867.212674451656
West Bengal,1982,1358.1258317050142
West Bengal,1983,1894.1767086373245
West Bengal,1984,2268.6589367341435
West Bengal,1985,1770.6213278341122
West Bengal,1986,1887.117069444268
West Bengal,1987,1967.5225848827938
West Bengal,1988,2043.5279377168808
West Bengal,1989,1860.8389387139898
West Bengal,1990,2135.4123907056864
West Bengal,1991,1954.4154893994698
West Bengal,1992,1536.0971912538907
West Bengal,1993,1987.7868142043103
West Bengal,1994,1494.9298491014442
West Bengal,1995,2216.0950312338405
West Bengal,1996,1798.9509069320486
West Bengal,1997,1851.1241447402806
West Bengal,1998,2185.8454820483803
West Bengal,1999,2263.429984867817
West Bengal,2000,1904.8230133764446
West Bengal,2001,1760.8302257863468
West Bengal,2002,1894.5054076586346
West Bengal,2003,1884.9182518353593
West Bengal,2004,1926.2933724768093
West Bengal,2005,1850.0783442748009
West Bengal,2006,1733.6074523787152
West Bengal,2007,2018.2036376963752
West Bengal,2008,1829.4338004932297
West Bengal,2009,1553.7252271861205
West Bengal,2010,1527.470713832095
West Bengal,2011,1580.2313493823053
West Bengal,2012,1400.8817560781465
West Bengal,2013,1873.566180445498
West Bengal,2014,1567.907142221378
West Bengal,2015,1859.5307468386582
West Bengal,2016,1742.8448231663615
West Bengal,2017,1878.552738814569
West Bengal,2018,1478.2740174371932
West Bengal,2019,1700.528070197914
West Bengal,2020,2031.3031700844037
West Bengal,2021,2042.8698358002623
West Bengal,2022,1547.836088820315
West Bengal,2023,1618.0642067785993
West Bengal,2024,1880.5003662109375
